Sales_Date,Store,Month,Weekday,Sales,Unit_Price,State,Climate,Promo,Test20t,Test50t
4/28/2009,1040,4,3,59.3,1.34991568,DF,SEMI-HUMID,0,0,1
4/29/2009,1040,4,4,508.62,0.92780465,DF,SEMI-HUMID,1,0,1
4/30/2009,1040,4,5,149.5,0.80401338,DF,SEMI-HUMID,0,0,1
5/01/2009,1040,5,6,93.33,1.28972463,DF,SEMI-HUMID,0,0,1
5/02/2009,1040,5,7,226.4,0.88909011,DF,SEMI-HUMID,0,0,1
5/03/2009,1040,5,1,133.7,1.16095737,DF,SEMI-HUMID,0,0,1
5/04/2009,1040,5,2,142.67,1.25015771,DF,SEMI-HUMID,0,0,1
5/05/2009,1040,5,3,109.93,1.24997726,DF,SEMI-HUMID,0,0,1
5/06/2009,1040,5,4,120.25,1.15018711,DF,SEMI-HUMID,0,0,1
5/07/2009,1040,5,5,77,1.69012987,DF,SEMI-HUMID,0,0,1
5/08/2009,1040,5,6,286.3,0.76217255,DF,SEMI-HUMID,1,0,1
5/13/2009,1040,5,4,275.24,1.18420288,DF,SEMI-HUMID,0,0,1
5/14/2009,1040,5,5,148.31,1.00337132,DF,SEMI-HUMID,1,0,1
5/15/2009,1040,5,6,127.42,1.01177209,DF,SEMI-HUMID,1,0,1
5/16/2009,1040,5,7,143.01,1.14991959,DF,SEMI-HUMID,0,0,1
5/17/2009,1040,5,1,143.7,1.14996521,DF,SEMI-HUMID,0,0,1
5/18/2009,1040,5,2,67.22,1.14980661,DF,SEMI-HUMID,0,0,1
5/19/2009,1040,5,3,86.8,1.14988479,DF,SEMI-HUMID,0,0,1
5/20/2009,1040,5,4,1765.45,0.66650995,DF,SEMI-HUMID,1,0,1
5/21/2009,1040,5,5,149.78,1.0150888,DF,SEMI-HUMID,0,0,1
5/22/2009,1040,5,6,143.84,1.14981924,DF,SEMI-HUMID,0,0,1
5/23/2009,1040,5,7,283.76,1.02368198,DF,SEMI-HUMID,1,0,1
5/24/2009,1040,5,1,173.04,0.99000231,DF,SEMI-HUMID,1,0,1
5/25/2009,1040,5,2,75.83,1.12936832,DF,SEMI-HUMID,0,0,1
5/26/2009,1040,5,3,154.74,1.15018741,DF,SEMI-HUMID,0,0,1
5/27/2009,1040,5,4,1764.92,0.56909095,DF,SEMI-HUMID,1,0,1
5/28/2009,1040,5,5,59.09,1.05263158,DF,SEMI-HUMID,0,0,1
5/29/2009,1040,5,6,62.55,1.15027978,DF,SEMI-HUMID,0,0,1
5/30/2009,1040,5,7,172.83,1.14997396,DF,SEMI-HUMID,0,0,1
5/31/2009,1040,5,1,93,1.15021505,DF,SEMI-HUMID,0,0,1
6/01/2009,1040,6,2,157.13,1.15025775,DF,SEMI-HUMID,0,0,1
6/02/2009,1040,6,3,176.03,0.90211896,DF,SEMI-HUMID,1,0,1
6/03/2009,1040,6,4,65.3,1.13996937,DF,SEMI-HUMID,0,0,1
6/04/2009,1040,6,5,80.9,1.2499382,DF,SEMI-HUMID,0,0,1
6/05/2009,1040,6,6,1619.92,0.67995333,DF,SEMI-HUMID,1,0,1
6/06/2009,1040,6,7,139.67,1.14999642,DF,SEMI-HUMID,0,0,1
6/07/2009,1040,6,1,69.49,1.69017125,DF,SEMI-HUMID,0,0,1
6/08/2009,1040,6,2,106.27,0.96650042,DF,SEMI-HUMID,0,0,1
6/13/2009,1040,6,7,186.68,1.15014999,DF,SEMI-HUMID,0,0,1
6/14/2009,1040,6,1,69.68,1.15011481,DF,SEMI-HUMID,0,0,1
6/15/2009,1040,6,2,32.01,1.14964074,DF,SEMI-HUMID,0,0,1
6/16/2009,1040,6,3,39.27,1.04991087,DF,SEMI-HUMID,0,0,1
6/17/2009,1040,6,4,223.54,1.11103158,DF,SEMI-HUMID,0,0,1
6/18/2009,1040,6,5,49.2,1.06585366,DF,SEMI-HUMID,0,0,1
6/19/2009,1040,6,6,86.84,1.4894058,DF,SEMI-HUMID,0,0,1
6/20/2009,1040,6,7,100.48,1.76632166,DF,SEMI-HUMID,0,0,1
6/21/2009,1040,6,1,113.65,1.79005719,DF,SEMI-HUMID,0,0,1
6/22/2009,1040,6,2,39.42,1.78995434,DF,SEMI-HUMID,0,0,1
6/23/2009,1040,6,3,71.67,1.13799358,DF,SEMI-HUMID,0,0,1
6/24/2009,1040,6,4,1358.18,0.77033972,DF,SEMI-HUMID,1,0,1
6/25/2009,1040,6,5,90.89,1.06469359,DF,SEMI-HUMID,0,0,1
6/27/2009,1040,6,7,211.35,1.24996451,DF,SEMI-HUMID,0,0,1
6/28/2009,1040,6,1,114.53,1.18335807,DF,SEMI-HUMID,0,0,1
6/29/2009,1040,6,2,87.9,1.18441411,DF,SEMI-HUMID,0,0,1
6/30/2009,1040,6,3,86.53,1.25598058,DF,SEMI-HUMID,0,1,1
7/01/2009,1040,7,4,2513.14,0.58005921,DF,SEMI-HUMID,1,1,1
7/02/2009,1040,7,5,168.33,1.28164914,DF,SEMI-HUMID,0,1,1
7/03/2009,1040,7,6,430.06,1.27977492,DF,SEMI-HUMID,0,1,1
7/04/2009,1040,7,7,45.6,1.35,DF,SEMI-HUMID,0,1,1
7/05/2009,1040,7,1,226.18,1.15974003,DF,SEMI-HUMID,0,1,1
7/06/2009,1040,7,2,74.99,1.14961995,DF,SEMI-HUMID,0,1,1
7/07/2009,1040,7,3,67.52,1.47037915,DF,SEMI-HUMID,0,1,1
7/08/2009,1040,7,4,87.26,1.15035526,DF,SEMI-HUMID,0,1,1
7/13/2009,1040,7,2,53.84,1.59008172,DF,SEMI-HUMID,0,1,1
7/14/2009,1040,7,3,73.22,1.46421743,DF,SEMI-HUMID,0,1,1
7/15/2009,1040,7,4,317.61,0.74257737,DF,SEMI-HUMID,1,1,1
7/16/2009,1040,7,5,323.5,0.79959815,DF,SEMI-HUMID,1,1,1
7/17/2009,1040,7,6,85.65,1.29036778,DF,SEMI-HUMID,0,1,1
7/18/2009,1040,7,7,123.17,1.24981733,DF,SEMI-HUMID,0,1,1
7/19/2009,1040,7,1,70.56,1.25,DF,SEMI-HUMID,0,1,1
7/20/2009,1040,7,2,101.83,1.23323186,DF,SEMI-HUMID,0,1,1
7/21/2009,1040,7,3,62.87,1.25035788,DF,SEMI-HUMID,0,1,1
7/22/2009,1040,7,4,323.96,0.88551056,DF,SEMI-HUMID,1,1,1
7/23/2009,1040,7,5,86.73,0.97451862,DF,SEMI-HUMID,0,1,1
7/24/2009,1040,7,6,52.11,1.29073115,DF,SEMI-HUMID,0,1,1
7/25/2009,1040,7,7,107.41,1.15017224,DF,SEMI-HUMID,0,1,1
7/26/2009,1040,7,1,56.6,1.15017668,DF,SEMI-HUMID,0,1,1
7/27/2009,1040,7,2,127.17,1.15027129,DF,SEMI-HUMID,0,1,1
7/28/2009,1040,7,3,203.61,1.15009086,DF,SEMI-HUMID,0,1,1
7/29/2009,1040,7,4,2276.94,0.54991787,DF,SEMI-HUMID,1,1,1
7/30/2009,1040,7,5,45.79,1.00873553,DF,SEMI-HUMID,0,1,1
7/31/2009,1040,7,6,58.55,1.1501281,DF,SEMI-HUMID,0,1,1
8/01/2009,1040,8,7,88.88,1.10969847,DF,SEMI-HUMID,0,1,1
8/02/2009,1040,8,1,149.95,1.28996332,DF,SEMI-HUMID,0,1,1
8/03/2009,1040,8,2,188.93,1.28010374,DF,SEMI-HUMID,0,1,1
8/04/2009,1040,8,3,476.51,0.99840507,DF,SEMI-HUMID,1,1,1
8/05/2009,1040,8,4,176.09,1.24992901,DF,SEMI-HUMID,0,1,1
8/06/2009,1040,8,5,36.43,1.15042547,DF,SEMI-HUMID,0,1,1
8/07/2009,1040,8,6,1808.65,0.57875211,DF,SEMI-HUMID,1,1,1
8/08/2009,1040,8,7,117.57,1.13506847,DF,SEMI-HUMID,0,1,1
8/13/2009,1040,8,5,107.7,1.06443825,DF,SEMI-HUMID,0,1,1
8/14/2009,1040,8,6,89.09,1.15007296,DF,SEMI-HUMID,0,1,1
8/15/2009,1040,8,7,188.1,1.09787347,DF,SEMI-HUMID,0,1,1
8/16/2009,1040,8,1,97.7,1.12681679,DF,SEMI-HUMID,0,1,1
8/17/2009,1040,8,2,68.4,1.15,DF,SEMI-HUMID,0,1,1
8/18/2009,1040,8,3,90.66,1.13578204,DF,SEMI-HUMID,0,1,1
8/19/2009,1040,8,4,1774.47,0.58749937,DF,SEMI-HUMID,1,1,1
8/20/2009,1040,8,5,165.86,1.02490052,DF,SEMI-HUMID,0,1,1
8/21/2009,1040,8,6,85.01,1.15009999,DF,SEMI-HUMID,0,1,1
8/22/2009,1040,8,7,142.49,1.15018598,DF,SEMI-HUMID,0,1,1
8/23/2009,1040,8,1,85.89,1.14949354,DF,SEMI-HUMID,0,1,1
8/24/2009,1040,8,2,64.57,1.15022456,DF,SEMI-HUMID,0,1,1
8/25/2009,1040,8,3,46.83,1.15054452,DF,SEMI-HUMID,0,1,1
8/26/2009,1040,8,4,196.01,1.03632468,DF,SEMI-HUMID,0,1,1
8/27/2009,1040,8,5,64.76,0.85145151,DF,SEMI-HUMID,0,1,1
8/31/2009,1040,8,2,94.52,1.15023275,DF,SEMI-HUMID,0,1,1
9/01/2009,1040,9,3,47.01,1.14975537,DF,SEMI-HUMID,0,1,1
9/02/2009,1040,9,4,107.27,1.2898294,DF,SEMI-HUMID,0,1,1
9/03/2009,1040,9,5,92.7,1.2789644,DF,SEMI-HUMID,0,1,1
9/04/2009,1040,9,6,119.85,1.30529829,DF,SEMI-HUMID,0,1,1
9/05/2009,1040,9,7,210.68,1.24995253,DF,SEMI-HUMID,0,1,1
9/06/2009,1040,9,1,128.02,1.14997657,DF,SEMI-HUMID,0,1,1
9/07/2009,1040,9,2,111.53,1.41612122,DF,SEMI-HUMID,0,1,1
9/08/2009,1040,9,3,127.21,1.1499096,DF,SEMI-HUMID,0,1,1
10/01/2009,1040,10,5,139.77,1.1498891,DF,SEMI-HUMID,0,1,1
10/02/2009,1040,10,6,163.98,1.29003537,DF,SEMI-HUMID,0,1,1
10/03/2009,1040,10,7,133.84,1.2801853,DF,SEMI-HUMID,0,1,1
10/05/2009,1040,10,2,100.48,1.25,DF,SEMI-HUMID,0,1,1
10/06/2009,1040,10,3,2064.63,0.68001531,DF,SEMI-HUMID,1,1,1
10/07/2009,1040,10,4,71.99,1.59008196,DF,SEMI-HUMID,0,1,1
10/08/2009,1040,10,5,113.03,1.10315845,DF,SEMI-HUMID,0,1,1
11/01/2009,1040,11,1,93.66,1.15033098,DF,SEMI-HUMID,0,1,1
11/02/2009,1040,11,2,2690.9,0.4809023,DF,SEMI-HUMID,1,1,1
11/03/2009,1040,11,3,460.16,1.18793463,DF,SEMI-HUMID,0,1,1
11/04/2009,1040,11,4,169.36,1.34990553,DF,SEMI-HUMID,0,1,1
11/05/2009,1040,11,5,81.11,1.2502774,DF,SEMI-HUMID,0,1,1
11/06/2009,1040,11,6,103.18,1.03731343,DF,SEMI-HUMID,0,1,1
11/07/2009,1040,11,7,158.17,1.52266549,DF,SEMI-HUMID,0,1,1
11/08/2009,1040,11,1,135.9,1.13178808,DF,SEMI-HUMID,0,1,1
12/01/2009,1040,12,3,100.3,1.14995015,DF,SEMI-HUMID,0,1,1
12/02/2009,1040,12,4,122.94,1.22986823,DF,SEMI-HUMID,0,1,1
12/03/2009,1040,12,5,192.63,1.2093651,DF,SEMI-HUMID,0,1,1
12/04/2009,1040,12,6,51.44,1.34972784,DF,SEMI-HUMID,0,1,1
12/05/2009,1040,12,7,83.69,1.25080655,DF,SEMI-HUMID,0,1,1
12/06/2009,1040,12,1,102.75,1.14997567,DF,SEMI-HUMID,0,1,1
12/07/2009,1040,12,2,65.52,1.58974359,DF,SEMI-HUMID,0,1,1
12/08/2009,1040,12,3,1538.16,0.59004265,DF,SEMI-HUMID,1,1,1
1/07/2008,1058,1,2,77.45,1.05242092,SP,TEMPERED / HUMID,0,0,0
1/08/2008,1058,1,3,53.58,1.28032848,SP,TEMPERED / HUMID,0,0,0
1/09/2008,1058,1,4,72.93,1.00521048,SP,TEMPERED / HUMID,0,0,0
1/10/2008,1058,1,5,2983.95,0.3700129,SP,TEMPERED / HUMID,0,0,0
1/12/2008,1058,1,7,84.42,0.9800995,SP,TEMPERED / HUMID,0,0,0
2/07/2008,1058,2,5,822.89,0.54990339,SP,TEMPERED / HUMID,1,0,0
2/08/2008,1058,2,6,230.01,0.98060954,SP,TEMPERED / HUMID,1,0,0
2/09/2008,1058,2,7,365.12,0.77640228,SP,TEMPERED / HUMID,1,0,0
2/10/2008,1058,2,1,32.9,0.88419453,SP,TEMPERED / HUMID,0,0,0
2/11/2008,1058,2,2,121.48,1.19015476,SP,TEMPERED / HUMID,0,0,0
2/12/2008,1058,2,3,219.04,0.91951242,SP,TEMPERED / HUMID,0,0,0
3/07/2008,1058,3,6,150.35,0.98749584,SP,TEMPERED / HUMID,1,0,0
3/08/2008,1058,3,7,155.12,0.9900722,SP,TEMPERED / HUMID,1,0,0
3/09/2008,1058,3,1,360.44,0.77763289,SP,TEMPERED / HUMID,1,0,0
3/10/2008,1058,3,2,84.95,1.18022366,SP,TEMPERED / HUMID,0,0,0
3/11/2008,1058,3,3,125.49,1.15124711,SP,TEMPERED / HUMID,0,0,0
3/12/2008,1058,3,4,943.56,0.64469668,SP,TEMPERED / HUMID,1,0,0
4/07/2008,1058,4,2,206.2,1.01644035,SP,TEMPERED / HUMID,1,0,0
4/08/2008,1058,4,3,23.4,1.19316239,SP,TEMPERED / HUMID,0,0,0
4/09/2008,1058,4,4,72.39,0.98963945,SP,TEMPERED / HUMID,0,0,0
4/10/2008,1058,4,5,119.62,0.98980104,SP,TEMPERED / HUMID,0,0,0
4/11/2008,1058,4,6,285.14,0.77127025,SP,TEMPERED / HUMID,1,0,0
5/07/2008,1058,5,4,198.27,0.98845009,SP,TEMPERED / HUMID,1,0,0
5/08/2008,1058,5,5,74.95,1.11821214,SP,TEMPERED / HUMID,0,0,0
5/09/2008,1058,5,6,138.59,0.78007071,SP,TEMPERED / HUMID,1,0,0
5/10/2008,1058,5,7,92.15,0.9895822,SP,TEMPERED / HUMID,0,0,0
5/11/2008,1058,5,1,655.98,0.63122351,SP,TEMPERED / HUMID,1,0,0
5/12/2008,1058,5,2,351.07,0.68991939,SP,TEMPERED / HUMID,1,0,0
6/07/2008,1058,6,7,134.69,1.18011731,SP,TEMPERED / HUMID,0,0,0
6/08/2008,1058,6,1,563.44,0.87004827,SP,TEMPERED / HUMID,1,0,0
6/09/2008,1058,6,2,265.33,0.77993442,SP,TEMPERED / HUMID,1,0,0
6/10/2008,1058,6,3,41.24,0.9900582,SP,TEMPERED / HUMID,0,0,0
6/11/2008,1058,6,4,128.68,1.18200187,SP,TEMPERED / HUMID,0,0,0
6/12/2008,1058,6,5,603.06,0.6901635,SP,TEMPERED / HUMID,1,0,0
7/07/2008,1058,7,2,83.97,1.18042158,SP,TEMPERED / HUMID,0,0,0
7/08/2008,1058,7,3,90.72,1.27987213,SP,TEMPERED / HUMID,0,0,0
7/09/2008,1058,7,4,478.11,0.77994604,SP,TEMPERED / HUMID,1,0,0
7/10/2008,1058,7,5,82.23,0.99014958,SP,TEMPERED / HUMID,0,0,0
7/11/2008,1058,7,6,219.25,0.78982896,SP,TEMPERED / HUMID,1,0,0
7/12/2008,1058,7,7,342.3,0.68989191,SP,TEMPERED / HUMID,1,0,0
7/13/2008,1058,7,1,99.91,1.17015314,SP,TEMPERED / HUMID,0,0,0
7/14/2008,1058,7,2,81.03,1.14908059,SP,TEMPERED / HUMID,1,0,0
7/15/2008,1058,7,3,55.83,1.09690131,SP,TEMPERED / HUMID,1,0,0
7/16/2008,1058,7,4,325.29,0.83651511,SP,TEMPERED / HUMID,1,0,0
7/17/2008,1058,7,5,41.22,1.14992722,SP,TEMPERED / HUMID,1,0,0
7/18/2008,1058,7,6,27.61,1.1492213,SP,TEMPERED / HUMID,0,0,0
7/19/2008,1058,7,7,78.19,1.16472695,SP,TEMPERED / HUMID,0,0,0
7/20/2008,1058,7,1,109.43,1.19007585,SP,TEMPERED / HUMID,0,0,0
7/21/2008,1058,7,2,49.95,1.17317317,SP,TEMPERED / HUMID,0,0,0
7/22/2008,1058,7,3,28.65,1.19057592,SP,TEMPERED / HUMID,0,0,0
7/23/2008,1058,7,4,129.48,1.11283596,SP,TEMPERED / HUMID,0,0,0
7/24/2008,1058,7,5,45.38,1.170119,SP,TEMPERED / HUMID,0,0,0
7/25/2008,1058,7,6,86.63,1.19023433,SP,TEMPERED / HUMID,0,0,0
7/26/2008,1058,7,7,161.75,1.19035549,SP,TEMPERED / HUMID,1,0,0
7/27/2008,1058,7,1,121.03,1.08989507,SP,TEMPERED / HUMID,1,0,0
7/28/2008,1058,7,2,79.16,0.98218797,SP,TEMPERED / HUMID,1,0,0
7/29/2008,1058,7,3,138.26,1.28482569,SP,TEMPERED / HUMID,0,0,0
7/30/2008,1058,7,4,776.02,0.67991804,SP,TEMPERED / HUMID,1,0,0
7/31/2008,1058,7,5,70.27,0.88316494,SP,TEMPERED / HUMID,1,0,0
8/07/2008,1058,8,5,170.06,0.84793602,SP,TEMPERED / HUMID,1,0,0
8/08/2008,1058,8,6,83.08,1.27961001,SP,TEMPERED / HUMID,0,0,0
8/09/2008,1058,8,7,179.46,0.9914187,SP,TEMPERED / HUMID,0,0,0
8/10/2008,1058,8,1,120.04,0.9895035,SP,TEMPERED / HUMID,0,0,0
8/11/2008,1058,8,2,426.65,0.78931208,SP,TEMPERED / HUMID,1,0,0
8/12/2008,1058,8,3,233.07,0.98000601,SP,TEMPERED / HUMID,1,0,0
8/13/2008,1058,8,4,198.89,1.26788677,SP,TEMPERED / HUMID,0,0,0
8/14/2008,1058,8,5,102.84,1.19068456,SP,TEMPERED / HUMID,0,0,0
8/15/2008,1058,8,6,93.48,1.389816,SP,TEMPERED / HUMID,0,0,0
8/16/2008,1058,8,7,127.53,1.11785462,SP,TEMPERED / HUMID,1,0,0
8/17/2008,1058,8,1,121.89,1.38977767,SP,TEMPERED / HUMID,0,0,0
8/18/2008,1058,8,2,87.18,1.39034182,SP,TEMPERED / HUMID,1,0,0
8/19/2008,1058,8,3,139.51,0.8276826,SP,TEMPERED / HUMID,1,0,0
8/20/2008,1058,8,4,166.47,0.88892894,SP,TEMPERED / HUMID,1,0,0
8/21/2008,1058,8,5,255.19,0.57004585,SP,TEMPERED / HUMID,1,0,0
8/22/2008,1058,8,6,97.83,0.59010528,SP,TEMPERED / HUMID,1,0,0
8/23/2008,1058,8,7,222.38,0.59002608,SP,TEMPERED / HUMID,1,0,0
8/24/2008,1058,8,1,178.46,0.59032836,SP,TEMPERED / HUMID,1,0,0
8/25/2008,1058,8,2,107.46,0.59008003,SP,TEMPERED / HUMID,1,0,0
8/26/2008,1058,8,3,159.89,1.16642692,SP,TEMPERED / HUMID,0,0,0
8/27/2008,1058,8,4,1332.47,0.66983872,SP,TEMPERED / HUMID,1,0,0
8/28/2008,1058,8,5,90.63,0.74235904,SP,TEMPERED / HUMID,1,0,0
8/29/2008,1058,8,6,83.8,1.05,SP,TEMPERED / HUMID,0,0,0
8/30/2008,1058,8,7,74.99,1.0902787,SP,TEMPERED / HUMID,0,0,0
8/31/2008,1058,8,1,203.95,1.07408679,SP,TEMPERED / HUMID,0,0,0
9/07/2008,1058,9,1,112.59,1.15019096,SP,TEMPERED / HUMID,0,0,0
9/08/2008,1058,9,2,194.52,1.28007403,SP,TEMPERED / HUMID,0,0,0
9/09/2008,1058,9,3,339.93,0.77813079,SP,TEMPERED / HUMID,1,0,0
9/10/2008,1058,9,4,78.14,0.99027387,SP,TEMPERED / HUMID,0,0,0
9/11/2008,1058,9,5,242.2,0.79009083,SP,TEMPERED / HUMID,1,0,0
9/12/2008,1058,9,6,188.26,0.59008818,SP,TEMPERED / HUMID,1,0,0
9/13/2008,1058,9,7,239.3,1.18006686,SP,TEMPERED / HUMID,0,0,0
9/14/2008,1058,9,1,220.96,1.18016836,SP,TEMPERED / HUMID,0,0,0
9/15/2008,1058,9,2,104.66,1.17943818,SP,TEMPERED / HUMID,0,0,0
9/16/2008,1058,9,3,181.24,1.099371,SP,TEMPERED / HUMID,0,0,0
9/17/2008,1058,9,4,2403.68,0.47994741,SP,TEMPERED / HUMID,1,0,0
9/18/2008,1058,9,5,238.58,0.75002096,SP,TEMPERED / HUMID,1,0,0
9/19/2008,1058,9,6,126.22,1.18974806,SP,TEMPERED / HUMID,0,0,0
9/20/2008,1058,9,7,312.67,0.91191992,SP,TEMPERED / HUMID,1,0,0
9/21/2008,1058,9,1,238.63,0.79026107,SP,TEMPERED / HUMID,1,0,0
9/22/2008,1058,9,2,39.82,1.16700151,SP,TEMPERED / HUMID,0,0,0
9/23/2008,1058,9,3,303.38,0.60897225,SP,TEMPERED / HUMID,1,0,0
9/24/2008,1058,9,4,1693.22,0.47989629,SP,TEMPERED / HUMID,1,0,0
9/25/2008,1058,9,5,22.61,0.79035825,SP,TEMPERED / HUMID,1,0,0
9/26/2008,1058,9,6,56.72,1.15038787,SP,TEMPERED / HUMID,0,0,0
9/27/2008,1058,9,7,75.78,0.97030879,SP,TEMPERED / HUMID,0,0,0
9/28/2008,1058,9,1,102.69,0.79033986,SP,TEMPERED / HUMID,0,0,0
9/29/2008,1058,9,2,81.44,0.78990668,SP,TEMPERED / HUMID,0,0,0
9/30/2008,1058,9,3,148.95,0.78992951,SP,TEMPERED / HUMID,0,0,0
10/07/2008,1058,10,3,91.67,0.88524054,SP,TEMPERED / HUMID,1,0,0
10/08/2008,1058,10,4,142.38,1.28023599,SP,TEMPERED / HUMID,0,0,0
10/09/2008,1058,10,5,637.43,0.86779725,SP,TEMPERED / HUMID,1,0,0
10/10/2008,1058,10,6,110.69,0.99024302,SP,TEMPERED / HUMID,0,0,0
10/11/2008,1058,10,7,81.01,1.19034687,SP,TEMPERED / HUMID,0,0,0
10/12/2008,1058,10,1,320.04,0.84995626,SP,TEMPERED / HUMID,1,0,0
10/13/2008,1058,10,2,84.71,0.98996577,SP,TEMPERED / HUMID,0,0,0
10/14/2008,1058,10,3,76.67,0.73457676,SP,TEMPERED / HUMID,1,0,0
10/15/2008,1058,10,4,576.41,0.74872053,SP,TEMPERED / HUMID,1,0,0
10/16/2008,1058,10,5,106.45,0.9790512,SP,TEMPERED / HUMID,0,0,0
10/17/2008,1058,10,6,95.7,0.98975967,SP,TEMPERED / HUMID,0,0,0
10/18/2008,1058,10,7,207.63,0.98978953,SP,TEMPERED / HUMID,0,0,0
10/19/2008,1058,10,1,142.34,0.98967261,SP,TEMPERED / HUMID,0,0,0
10/20/2008,1058,10,2,103.65,0.9896768,SP,TEMPERED / HUMID,0,0,0
10/21/2008,1058,10,3,162.94,0.74585737,SP,TEMPERED / HUMID,1,0,0
10/22/2008,1058,10,4,155.91,0.74331345,SP,TEMPERED / HUMID,1,0,0
10/23/2008,1058,10,5,123.46,0.98776932,SP,TEMPERED / HUMID,0,0,0
10/24/2008,1058,10,6,88.67,0.99075223,SP,TEMPERED / HUMID,0,0,0
10/25/2008,1058,10,7,336.3,0.99006839,SP,TEMPERED / HUMID,0,0,0
10/26/2008,1058,10,1,365.09,0.98778383,SP,TEMPERED / HUMID,0,0,0
10/27/2008,1058,10,2,154.5,0.98983819,SP,TEMPERED / HUMID,0,0,0
10/28/2008,1058,10,3,227.56,0.85410441,SP,TEMPERED / HUMID,1,0,0
10/29/2008,1058,10,4,726.71,0.86829684,SP,TEMPERED / HUMID,1,0,0
10/30/2008,1058,10,5,189.54,1.07956104,SP,TEMPERED / HUMID,0,0,0
10/31/2008,1058,10,6,95.54,1.18473938,SP,TEMPERED / HUMID,0,0,0
11/07/2008,1058,11,6,35.31,1.05182668,SP,TEMPERED / HUMID,1,0,0
11/08/2008,1058,11,7,85.39,1.26982082,SP,TEMPERED / HUMID,0,0,0
11/09/2008,1058,11,1,162.55,0.99003384,SP,TEMPERED / HUMID,0,0,0
11/10/2008,1058,11,2,174,0.98747126,SP,TEMPERED / HUMID,0,0,0
11/11/2008,1058,11,3,219.59,0.8681634,SP,TEMPERED / HUMID,1,0,0
11/12/2008,1058,11,4,80.08,0.97652348,SP,TEMPERED / HUMID,0,0,0
11/13/2008,1058,11,5,119.52,1.06283467,SP,TEMPERED / HUMID,1,0,0
11/14/2008,1058,11,6,127.3,1.16080126,SP,TEMPERED / HUMID,0,0,0
11/15/2008,1058,11,7,307.17,0.88006641,SP,TEMPERED / HUMID,0,0,0
11/16/2008,1058,11,1,147.35,0.88008144,SP,TEMPERED / HUMID,0,0,0
11/17/2008,1058,11,2,74.23,0.88050653,SP,TEMPERED / HUMID,0,0,0
11/18/2008,1058,11,3,123.17,1.16262077,SP,TEMPERED / HUMID,0,0,0
11/19/2008,1058,11,4,1186.34,0.58997421,SP,TEMPERED / HUMID,1,0,0
11/20/2008,1058,11,5,97.4,0.87915811,SP,TEMPERED / HUMID,0,0,0
11/21/2008,1058,11,6,103.67,0.87971448,SP,TEMPERED / HUMID,0,0,0
11/22/2008,1058,11,7,80.09,0.98002247,SP,TEMPERED / HUMID,0,0,0
11/23/2008,1058,11,1,144.18,0.98016368,SP,TEMPERED / HUMID,0,0,0
11/24/2008,1058,11,2,78.79,0.98007361,SP,TEMPERED / HUMID,0,0,0
11/25/2008,1058,11,3,175.93,0.86551469,SP,TEMPERED / HUMID,1,0,0
11/26/2008,1058,11,4,302.3,0.86986437,SP,TEMPERED / HUMID,1,0,0
11/27/2008,1058,11,5,116.98,0.9799111,SP,TEMPERED / HUMID,0,0,0
11/28/2008,1058,11,6,98.36,0.97966653,SP,TEMPERED / HUMID,0,0,0
11/29/2008,1058,11,7,204.02,0.98009999,SP,TEMPERED / HUMID,0,0,0
11/30/2008,1058,11,1,223.47,0.98017631,SP,TEMPERED / HUMID,0,0,0
12/07/2008,1058,12,1,222.52,1.00206723,SP,TEMPERED / HUMID,1,0,0
12/08/2008,1058,12,2,95.79,1.19855935,SP,TEMPERED / HUMID,0,0,0
12/09/2008,1058,12,3,205.11,1.18004973,SP,TEMPERED / HUMID,0,0,0
12/10/2008,1058,12,4,115.88,0.98998964,SP,TEMPERED / HUMID,0,0,0
12/11/2008,1058,12,5,582.62,0.86964059,SP,TEMPERED / HUMID,1,0,0
12/12/2008,1058,12,6,59,0.98,SP,TEMPERED / HUMID,1,0,0
12/13/2008,1058,12,7,177.79,0.84999156,SP,TEMPERED / HUMID,1,0,0
12/14/2008,1058,12,1,118.05,0.84997882,SP,TEMPERED / HUMID,0,0,0
12/15/2008,1058,12,2,76.35,0.84977079,SP,TEMPERED / HUMID,0,0,0
12/16/2008,1058,12,3,135.9,0.85916115,SP,TEMPERED / HUMID,1,0,0
12/17/2008,1058,12,4,224.26,0.86676179,SP,TEMPERED / HUMID,1,0,0
12/18/2008,1058,12,5,116.84,0.97851763,SP,TEMPERED / HUMID,0,0,0
12/19/2008,1058,12,6,103.31,0.9902236,SP,TEMPERED / HUMID,0,0,0
12/20/2008,1058,12,7,193.01,0.83451635,SP,TEMPERED / HUMID,1,0,0
12/21/2008,1058,12,1,170.79,0.78997599,SP,TEMPERED / HUMID,1,0,0
12/22/2008,1058,12,2,146.77,0.8114056,SP,TEMPERED / HUMID,1,0,0
12/23/2008,1058,12,3,382.16,0.58983148,SP,TEMPERED / HUMID,1,0,0
12/24/2008,1058,12,4,185.04,0.97995028,SP,TEMPERED / HUMID,0,0,0
12/26/2008,1058,12,6,57.44,0.97963092,SP,TEMPERED / HUMID,1,0,0
12/27/2008,1058,12,7,140.91,0.789582,SP,TEMPERED / HUMID,1,0,0
12/28/2008,1058,12,1,75.36,0.98022824,SP,TEMPERED / HUMID,0,0,0
12/29/2008,1058,12,2,115.12,0.77988186,SP,TEMPERED / HUMID,0,0,0
